county,office,district,party,candidate,precinct,votes
Marion,U.S. House,5,REP,Over Votes,635,0
Marion,U.S. House,5,REP,Over Votes,645,0
Marion,U.S. House,5,REP,Over Votes,655,0
Marion,U.S. House,5,REP,Over Votes,674,0
Marion,U.S. House,5,REP,Over Votes,676,0
Marion,U.S. House,5,REP,Over Votes,677,0
Marion,U.S. House,5,REP,Over Votes,678,0
Marion,U.S. House,5,REP,Over Votes,679,0
Marion,U.S. House,5,REP,Over Votes,680,0
Marion,U.S. House,5,REP,Over Votes,681,0
Marion,U.S. House,5,REP,Over Votes,682,0
Marion,U.S. House,5,REP,Over Votes,683,0
Marion,U.S. House,5,REP,Over Votes,684,0
Marion,U.S. House,5,REP,Over Votes,686,0
Marion,U.S. House,5,REP,Over Votes,687,0
Marion,U.S. House,5,REP,Over Votes,688,0
Marion,U.S. House,5,REP,Over Votes,689,0
Marion,U.S. House,5,REP,Over Votes,690,0
Marion,U.S. House,5,REP,Over Votes,691,0
Marion,U.S. House,5,REP,Over Votes,692,0
Marion,U.S. House,5,REP,Over Votes,694,0
Marion,U.S. House,5,REP,Over Votes,696,1
Marion,U.S. House,5,REP,Over Votes,697,0
Marion,U.S. House,5,REP,Over Votes,698,0
Marion,U.S. House,5,REP,Over Votes,705,0
Marion,U.S. House,5,REP,Over Votes,715,0
Marion,U.S. House,5,REP,Over Votes,725,1
Marion,U.S. House,5,REP,Over Votes,779,0
Marion,U.S. House,5,REP,Over Votes,780,0
Marion,U.S. House,5,REP,Over Votes,781,0
Marion,U.S. House,5,REP,Over Votes,782,0
Marion,U.S. House,5,REP,Over Votes,783,0
Marion,U.S. House,5,REP,Over Votes,784,0
Marion,U.S. House,5,REP,Over Votes,786,0
Marion,U.S. House,5,REP,Over Votes,787,0
Marion,U.S. House,5,REP,Over Votes,788,0
Marion,U.S. House,5,REP,Over Votes,789,0
Marion,U.S. House,5,REP,Over Votes,790,0
Marion,U.S. House,5,REP,Over Votes,815,0
Marion,U.S. House,5,REP,Over Votes,825,0
Marion,U.S. House,5,REP,Over Votes,835,0
Marion,U.S. House,5,REP,Over Votes,845,0
Marion,U.S. House,5,REP,Over Votes,855,0
Marion,U.S. House,5,REP,Over Votes,865,0
Marion,U.S. House,5,REP,Over Votes,905,0
Marion,U.S. House,5,REP,Over Votes,915,0
Marion,U.S. House,5,REP,Over Votes,925,0
Marion,U.S. House,5,REP,Over Votes,935,0
Marion,U.S. House,5,REP,Over Votes,981,0
Marion,U.S. House,5,REP,Over Votes,982,0
Marion,U.S. House,5,REP,Write-ins,310,1
Marion,U.S. House,5,REP,Write-ins,311,2
Marion,U.S. House,5,REP,Write-ins,312,1
Marion,U.S. House,5,REP,Write-ins,320,1
Marion,U.S. House,5,REP,Write-ins,321,0
Marion,U.S. House,5,REP,Write-ins,322,0
Marion,U.S. House,5,REP,Write-ins,323,6
Marion,U.S. House,5,REP,Write-ins,324,0
Marion,U.S. House,5,REP,Write-ins,325,1
Marion,U.S. House,5,REP,Write-ins,326,0
Marion,U.S. House,5,REP,Write-ins,330,4
Marion,U.S. House,5,REP,Write-ins,331,2
Marion,U.S. House,5,REP,Write-ins,332,0
Marion,U.S. House,5,REP,Write-ins,333,0
Marion,U.S. House,5,REP,Write-ins,334,0
Marion,U.S. House,5,REP,Write-ins,335,0
Marion,U.S. House,5,REP,Write-ins,336,0
Marion,U.S. House,5,REP,Write-ins,337,9
Marion,U.S. House,5,REP,Write-ins,340,5
Marion,U.S. House,5,REP,Write-ins,341,4
Marion,U.S. House,5,REP,Write-ins,342,0
Marion,U.S. House,5,REP,Write-ins,343,3
Marion,U.S. House,5,REP,Write-ins,344,7
Marion,U.S. House,5,REP,Write-ins,350,3
Marion,U.S. House,5,REP,Write-ins,351,0
Marion,U.S. House,5,REP,Write-ins,352,0
Marion,U.S. House,5,REP,Write-ins,353,3
Marion,U.S. House,5,REP,Write-ins,354,0
Marion,U.S. House,5,REP,Write-ins,355,0
Marion,U.S. House,5,REP,Write-ins,356,0
Marion,U.S. House,5,REP,Write-ins,357,0
Marion,U.S. House,5,REP,Write-ins,361,1
Marion,U.S. House,5,REP,Write-ins,362,1
Marion,U.S. House,5,REP,Write-ins,363,2
Marion,U.S. House,5,REP,Write-ins,364,0
Marion,U.S. House,5,REP,Write-ins,365,0
Marion,U.S. House,5,REP,Write-ins,370,3
Marion,U.S. House,5,REP,Write-ins,371,10
Marion,U.S. House,5,REP,Write-ins,372,1
Marion,U.S. House,5,REP,Write-ins,373,2
Marion,U.S. House,5,REP,Write-ins,374,5
Marion,U.S. House,5,REP,Write-ins,375,5
Marion,U.S. House,5,REP,Write-ins,376,0
Marion,U.S. House,5,REP,Write-ins,400,0
Marion,U.S. House,5,REP,Write-ins,401,8
Marion,U.S. House,5,REP,Write-ins,402,3
Marion,U.S. House,5,REP,Write-ins,403,2
Marion,U.S. House,5,REP,Write-ins,404,2
Marion,U.S. House,5,REP,Write-ins,405,2
Marion,U.S. House,5,REP,Write-ins,406,2
Marion,U.S. House,5,REP,Write-ins,407,3
Marion,U.S. House,5,REP,Write-ins,408,0
Marion,U.S. House,5,REP,Write-ins,505,0
Marion,U.S. House,5,REP,Write-ins,515,0
Marion,U.S. House,5,REP,Write-ins,525,3
Marion,U.S. House,5,REP,Write-ins,535,1
Marion,U.S. House,5,REP,Write-ins,545,0
Marion,U.S. House,5,REP,Write-ins,555,2
Marion,U.S. House,5,REP,Write-ins,577,1
Marion,U.S. House,5,REP,Write-ins,578,0
Marion,U.S. House,5,REP,Write-ins,579,0
Marion,U.S. House,5,REP,Write-ins,580,2
Marion,U.S. House,5,REP,Write-ins,581,3
Marion,U.S. House,5,REP,Write-ins,582,1
Marion,U.S. House,5,REP,Write-ins,583,0
Marion,U.S. House,5,REP,Write-ins,584,0
Marion,U.S. House,5,REP,Write-ins,586,2
Marion,U.S. House,5,REP,Write-ins,587,0
Marion,U.S. House,5,REP,Write-ins,588,0
Marion,U.S. House,5,REP,Write-ins,589,0
Marion,U.S. House,5,REP,Write-ins,590,0
Marion,U.S. House,5,REP,Write-ins,615,0
Marion,U.S. House,5,REP,Write-ins,625,5
Marion,U.S. House,5,REP,Write-ins,635,2
Marion,U.S. House,5,REP,Write-ins,645,0
Marion,U.S. House,5,REP,Write-ins,655,6
Marion,U.S. House,5,REP,Write-ins,674,0
Marion,U.S. House,5,REP,Write-ins,676,0
Marion,U.S. House,5,REP,Write-ins,677,0
Marion,U.S. House,5,REP,Write-ins,678,4
Marion,U.S. House,5,REP,Write-ins,679,0
Marion,U.S. House,5,REP,Write-ins,680,0
Marion,U.S. House,5,REP,Write-ins,681,0
Marion,U.S. House,5,REP,Write-ins,682,1
Marion,U.S. House,5,REP,Write-ins,683,1
Marion,U.S. House,5,REP,Write-ins,684,0
Marion,U.S. House,5,REP,Write-ins,686,0
Marion,U.S. House,5,REP,Write-ins,687,3
Marion,U.S. House,5,REP,Write-ins,688,4
Marion,U.S. House,5,REP,Write-ins,689,0
Marion,U.S. House,5,REP,Write-ins,690,2
Marion,U.S. House,5,REP,Write-ins,691,5
Marion,U.S. House,5,REP,Write-ins,692,0
Marion,U.S. House,5,REP,Write-ins,694,1
Marion,U.S. House,5,REP,Write-ins,696,0
Marion,U.S. House,5,REP,Write-ins,697,0
Marion,U.S. House,5,REP,Write-ins,698,0
Marion,U.S. House,5,REP,Write-ins,705,2
Marion,U.S. House,5,REP,Write-ins,715,0
Marion,U.S. House,5,REP,Write-ins,725,0
Marion,U.S. House,5,REP,Write-ins,779,2
Marion,U.S. House,5,REP,Write-ins,780,5
Marion,U.S. House,5,REP,Write-ins,781,1
Marion,U.S. House,5,REP,Write-ins,782,0
Marion,U.S. House,5,REP,Write-ins,783,3
Marion,U.S. House,5,REP,Write-ins,784,0
Marion,U.S. House,5,REP,Write-ins,786,0
Marion,U.S. House,5,REP,Write-ins,787,3
Marion,U.S. House,5,REP,Write-ins,788,1
Marion,U.S. House,5,REP,Write-ins,789,0
Marion,U.S. House,5,REP,Write-ins,790,0
Marion,U.S. House,5,REP,Write-ins,815,2
Marion,U.S. House,5,REP,Write-ins,825,0
Marion,U.S. House,5,REP,Write-ins,835,2
Marion,U.S. House,5,REP,Write-ins,845,1
Marion,U.S. House,5,REP,Write-ins,855,1
Marion,U.S. House,5,REP,Write-ins,865,1
Marion,U.S. House,5,REP,Write-ins,905,0
Marion,U.S. House,5,REP,Write-ins,915,0
Marion,U.S. House,5,REP,Write-ins,925,2
Marion,U.S. House,5,REP,Write-ins,935,0
Marion,U.S. House,5,REP,Write-ins,981,0
Marion,U.S. House,5,REP,Write-ins,982,0
Marion,Governor,,REP,Knute Buehler,310,77
Marion,Governor,,REP,Knute Buehler,311,90
Marion,Governor,,REP,Knute Buehler,312,55
Marion,Governor,,REP,Knute Buehler,320,38
Marion,Governor,,REP,Knute Buehler,321,15
Marion,Governor,,REP,Knute Buehler,322,2
Marion,Governor,,REP,Knute Buehler,323,86
Marion,Governor,,REP,Knute Buehler,324,4
Marion,Governor,,REP,Knute Buehler,325,90
Marion,Governor,,REP,Knute Buehler,326,6
Marion,Governor,,REP,Knute Buehler,330,187
Marion,Governor,,REP,Knute Buehler,331,59
Marion,Governor,,REP,Knute Buehler,332,13
Marion,Governor,,REP,Knute Buehler,333,61
Marion,Governor,,REP,Knute Buehler,334,21
Marion,Governor,,REP,Knute Buehler,335,0
Marion,Governor,,REP,Knute Buehler,336,0
Marion,Governor,,REP,Knute Buehler,337,252
Marion,Governor,,REP,Knute Buehler,340,189
Marion,Governor,,REP,Knute Buehler,341,175
Marion,Governor,,REP,Knute Buehler,342,0
Marion,Governor,,REP,Knute Buehler,343,298
Marion,Governor,,REP,Knute Buehler,344,283
Marion,Governor,,REP,Knute Buehler,350,61
Marion,Governor,,REP,Knute Buehler,351,22
Marion,Governor,,REP,Knute Buehler,352,14
Marion,Governor,,REP,Knute Buehler,353,68
Marion,Governor,,REP,Knute Buehler,354,7
Marion,Governor,,REP,Knute Buehler,355,3
Marion,Governor,,REP,Knute Buehler,356,1
Marion,Governor,,REP,Knute Buehler,357,47
Marion,Governor,,REP,Knute Buehler,361,10
Marion,Governor,,REP,Knute Buehler,362,25
Marion,Governor,,REP,Knute Buehler,363,124
Marion,Governor,,REP,Knute Buehler,364,94
Marion,Governor,,REP,Knute Buehler,365,0
Marion,Governor,,REP,Knute Buehler,370,131
Marion,Governor,,REP,Knute Buehler,371,347
Marion,Governor,,REP,Knute Buehler,372,57
Marion,Governor,,REP,Knute Buehler,373,196
Marion,Governor,,REP,Knute Buehler,374,104
Marion,Governor,,REP,Knute Buehler,375,108
Marion,Governor,,REP,Knute Buehler,376,0
Marion,Governor,,REP,Knute Buehler,400,0
Marion,Governor,,REP,Knute Buehler,401,250
Marion,Governor,,REP,Knute Buehler,402,261
Marion,Governor,,REP,Knute Buehler,403,231
Marion,Governor,,REP,Knute Buehler,404,139
Marion,Governor,,REP,Knute Buehler,405,134
Marion,Governor,,REP,Knute Buehler,406,184
Marion,Governor,,REP,Knute Buehler,407,154
Marion,Governor,,REP,Knute Buehler,408,0
Marion,Governor,,REP,Knute Buehler,505,13
Marion,Governor,,REP,Knute Buehler,515,21
Marion,Governor,,REP,Knute Buehler,525,51
Marion,Governor,,REP,Knute Buehler,535,51
Marion,Governor,,REP,Knute Buehler,545,9
Marion,Governor,,REP,Knute Buehler,555,68
Marion,Governor,,REP,Knute Buehler,577,49
Marion,Governor,,REP,Knute Buehler,578,5
Marion,Governor,,REP,Knute Buehler,579,14
Marion,Governor,,REP,Knute Buehler,580,100
Marion,Governor,,REP,Knute Buehler,581,215
Marion,Governor,,REP,Knute Buehler,582,43
Marion,Governor,,REP,Knute Buehler,583,78
Marion,Governor,,REP,Knute Buehler,584,2
Marion,Governor,,REP,Knute Buehler,586,39
Marion,Governor,,REP,Knute Buehler,587,7
Marion,Governor,,REP,Knute Buehler,588,6
Marion,Governor,,REP,Knute Buehler,589,4
Marion,Governor,,REP,Knute Buehler,590,63
Marion,Governor,,REP,Knute Buehler,615,7
Marion,Governor,,REP,Knute Buehler,625,108
Marion,Governor,,REP,Knute Buehler,635,199
Marion,Governor,,REP,Knute Buehler,645,116
Marion,Governor,,REP,Knute Buehler,655,209
Marion,Governor,,REP,Knute Buehler,674,70
Marion,Governor,,REP,Knute Buehler,676,87
Marion,Governor,,REP,Knute Buehler,677,18
Marion,Governor,,REP,Knute Buehler,678,84
Marion,Governor,,REP,Knute Buehler,679,92
Marion,Governor,,REP,Knute Buehler,680,31
Marion,Governor,,REP,Knute Buehler,681,68
Marion,Governor,,REP,Knute Buehler,682,210
Marion,Governor,,REP,Knute Buehler,683,40
Marion,Governor,,REP,Knute Buehler,684,42
Marion,Governor,,REP,Knute Buehler,686,5
Marion,Governor,,REP,Knute Buehler,687,10
Marion,Governor,,REP,Knute Buehler,688,24
Marion,Governor,,REP,Knute Buehler,689,0
Marion,Governor,,REP,Knute Buehler,690,122
Marion,Governor,,REP,Knute Buehler,691,159
Marion,Governor,,REP,Knute Buehler,692,5
Marion,Governor,,REP,Knute Buehler,694,59
Marion,Governor,,REP,Knute Buehler,696,109
Marion,Governor,,REP,Knute Buehler,697,72
Marion,Governor,,REP,Knute Buehler,698,69
Marion,Governor,,REP,Knute Buehler,705,80
Marion,Governor,,REP,Knute Buehler,715,63
Marion,Governor,,REP,Knute Buehler,725,71
Marion,Governor,,REP,Knute Buehler,779,93
Marion,Governor,,REP,Knute Buehler,780,138
Marion,Governor,,REP,Knute Buehler,781,70
Marion,Governor,,REP,Knute Buehler,782,26
Marion,Governor,,REP,Knute Buehler,783,61
Marion,Governor,,REP,Knute Buehler,784,16
Marion,Governor,,REP,Knute Buehler,786,27
Marion,Governor,,REP,Knute Buehler,787,180
Marion,Governor,,REP,Knute Buehler,788,140
Marion,Governor,,REP,Knute Buehler,789,157
Marion,Governor,,REP,Knute Buehler,790,21
Marion,Governor,,REP,Knute Buehler,815,76
Marion,Governor,,REP,Knute Buehler,825,32
Marion,Governor,,REP,Knute Buehler,835,116
Marion,Governor,,REP,Knute Buehler,845,152
Marion,Governor,,REP,Knute Buehler,855,68
Marion,Governor,,REP,Knute Buehler,865,23
Marion,Governor,,REP,Knute Buehler,905,4
Marion,Governor,,REP,Knute Buehler,915,7
Marion,Governor,,REP,Knute Buehler,925,9
Marion,Governor,,REP,Knute Buehler,935,1
Marion,Governor,,REP,Knute Buehler,981,16
Marion,Governor,,REP,Knute Buehler,982,0
Marion,Governor,,REP,Keenan W. Bohach,310,1
Marion,Governor,,REP,Keenan W. Bohach,311,2
Marion,Governor,,REP,Keenan W. Bohach,312,1
Marion,Governor,,REP,Keenan W. Bohach,320,0
Marion,Governor,,REP,Keenan W. Bohach,321,1
Marion,Governor,,REP,Keenan W. Bohach,322,0
Marion,Governor,,REP,Keenan W. Bohach,323,0
Marion,Governor,,REP,Keenan W. Bohach,324,0
Marion,Governor,,REP,Keenan W. Bohach,325,2
Marion,Governor,,REP,Keenan W. Bohach,326,0
Marion,Governor,,REP,Keenan W. Bohach,330,1
Marion,Governor,,REP,Keenan W. Bohach,331,1
Marion,Governor,,REP,Keenan W. Bohach,332,0
Marion,Governor,,REP,Keenan W. Bohach,333,1
Marion,Governor,,REP,Keenan W. Bohach,334,0
Marion,Governor,,REP,Keenan W. Bohach,335,0
Marion,Governor,,REP,Keenan W. Bohach,336,0
Marion,Governor,,REP,Keenan W. Bohach,337,2
Marion,Governor,,REP,Keenan W. Bohach,340,1
Marion,Governor,,REP,Keenan W. Bohach,341,0
Marion,Governor,,REP,Keenan W. Bohach,342,0
Marion,Governor,,REP,Keenan W. Bohach,343,2
Marion,Governor,,REP,Keenan W. Bohach,344,2
Marion,Governor,,REP,Keenan W. Bohach,350,2
Marion,Governor,,REP,Keenan W. Bohach,351,0
Marion,Governor,,REP,Keenan W. Bohach,352,0
Marion,Governor,,REP,Keenan W. Bohach,353,0
Marion,Governor,,REP,Keenan W. Bohach,354,0
Marion,Governor,,REP,Keenan W. Bohach,355,0
Marion,Governor,,REP,Keenan W. Bohach,356,0
Marion,Governor,,REP,Keenan W. Bohach,357,0
Marion,Governor,,REP,Keenan W. Bohach,361,0
Marion,Governor,,REP,Keenan W. Bohach,362,0
Marion,Governor,,REP,Keenan W. Bohach,363,2
Marion,Governor,,REP,Keenan W. Bohach,364,0
Marion,Governor,,REP,Keenan W. Bohach,365,0
Marion,Governor,,REP,Keenan W. Bohach,370,1
Marion,Governor,,REP,Keenan W. Bohach,371,0
Marion,Governor,,REP,Keenan W. Bohach,372,1
Marion,Governor,,REP,Keenan W. Bohach,373,3
Marion,Governor,,REP,Keenan W. Bohach,374,0
Marion,Governor,,REP,Keenan W. Bohach,375,1
Marion,Governor,,REP,Keenan W. Bohach,376,0
Marion,Governor,,REP,Keenan W. Bohach,400,0
Marion,Governor,,REP,Keenan W. Bohach,401,4
Marion,Governor,,REP,Keenan W. Bohach,402,1
Marion,Governor,,REP,Keenan W. Bohach,403,6
Marion,Governor,,REP,Keenan W. Bohach,404,0
Marion,Governor,,REP,Keenan W. Bohach,405,1
Marion,Governor,,REP,Keenan W. Bohach,406,3
Marion,Governor,,REP,Keenan W. Bohach,407,1
Marion,Governor,,REP,Keenan W. Bohach,408,0
Marion,Governor,,REP,Keenan W. Bohach,505,0
Marion,Governor,,REP,Keenan W. Bohach,515,0
Marion,Governor,,REP,Keenan W. Bohach,525,0
Marion,Governor,,REP,Keenan W. Bohach,535,0
Marion,Governor,,REP,Keenan W. Bohach,545,0
Marion,Governor,,REP,Keenan W. Bohach,555,0
Marion,Governor,,REP,Keenan W. Bohach,577,1
Marion,Governor,,REP,Keenan W. Bohach,578,0
Marion,Governor,,REP,Keenan W. Bohach,579,0
Marion,Governor,,REP,Keenan W. Bohach,580,8
Marion,Governor,,REP,Keenan W. Bohach,581,2
Marion,Governor,,REP,Keenan W. Bohach,582,1
Marion,Governor,,REP,Keenan W. Bohach,583,1
Marion,Governor,,REP,Keenan W. Bohach,584,0
Marion,Governor,,REP,Keenan W. Bohach,586,1
Marion,Governor,,REP,Keenan W. Bohach,587,0
Marion,Governor,,REP,Keenan W. Bohach,588,0
Marion,Governor,,REP,Keenan W. Bohach,589,0
Marion,Governor,,REP,Keenan W. Bohach,590,0
Marion,Governor,,REP,Keenan W. Bohach,615,0
Marion,Governor,,REP,Keenan W. Bohach,625,3
Marion,Governor,,REP,Keenan W. Bohach,635,3
Marion,Governor,,REP,Keenan W. Bohach,645,0
Marion,Governor,,REP,Keenan W. Bohach,655,2
Marion,Governor,,REP,Keenan W. Bohach,674,2
Marion,Governor,,REP,Keenan W. Bohach,676,1
Marion,Governor,,REP,Keenan W. Bohach,677,0
Marion,Governor,,REP,Keenan W. Bohach,678,0
Marion,Governor,,REP,Keenan W. Bohach,679,0
Marion,Governor,,REP,Keenan W. Bohach,680,1
Marion,Governor,,REP,Keenan W. Bohach,681,1
Marion,Governor,,REP,Keenan W. Bohach,682,0
Marion,Governor,,REP,Keenan W. Bohach,683,0
Marion,Governor,,REP,Keenan W. Bohach,684,1
Marion,Governor,,REP,Keenan W. Bohach,686,0
Marion,Governor,,REP,Keenan W. Bohach,687,0
Marion,Governor,,REP,Keenan W. Bohach,688,0
Marion,Governor,,REP,Keenan W. Bohach,689,0
Marion,Governor,,REP,Keenan W. Bohach,690,0
Marion,Governor,,REP,Keenan W. Bohach,691,0
Marion,Governor,,REP,Keenan W. Bohach,692,0
Marion,Governor,,REP,Keenan W. Bohach,694,2
Marion,Governor,,REP,Keenan W. Bohach,696,1
Marion,Governor,,REP,Keenan W. Bohach,697,0
Marion,Governor,,REP,Keenan W. Bohach,698,1
Marion,Governor,,REP,Keenan W. Bohach,705,1
Marion,Governor,,REP,Keenan W. Bohach,715,0
Marion,Governor,,REP,Keenan W. Bohach,725,0
Marion,Governor,,REP,Keenan W. Bohach,779,0
Marion,Governor,,REP,Keenan W. Bohach,780,0
Marion,Governor,,REP,Keenan W. Bohach,781,0
Marion,Governor,,REP,Keenan W. Bohach,782,0
Marion,Governor,,REP,Keenan W. Bohach,783,0
Marion,Governor,,REP,Keenan W. Bohach,784,0
Marion,Governor,,REP,Keenan W. Bohach,786,0
Marion,Governor,,REP,Keenan W. Bohach,787,1
Marion,Governor,,REP,Keenan W. Bohach,788,0
Marion,Governor,,REP,Keenan W. Bohach,789,1
Marion,Governor,,REP,Keenan W. Bohach,790,0
Marion,Governor,,REP,Keenan W. Bohach,815,1
Marion,Governor,,REP,Keenan W. Bohach,825,0
Marion,Governor,,REP,Keenan W. Bohach,835,0
Marion,Governor,,REP,Keenan W. Bohach,845,2
Marion,Governor,,REP,Keenan W. Bohach,855,0
Marion,Governor,,REP,Keenan W. Bohach,865,0
Marion,Governor,,REP,Keenan W. Bohach,905,1
Marion,Governor,,REP,Keenan W. Bohach,915,0
Marion,Governor,,REP,Keenan W. Bohach,925,0
Marion,Governor,,REP,Keenan W. Bohach,935,0
Marion,Governor,,REP,Keenan W. Bohach,981,0
Marion,Governor,,REP,Keenan W. Bohach,982,0
Marion,Governor,,REP,Greg C. Wooldridge,310,54
Marion,Governor,,REP,Greg C. Wooldridge,311,87
Marion,Governor,,REP,Greg C. Wooldridge,312,55
Marion,Governor,,REP,Greg C. Wooldridge,320,32
Marion,Governor,,REP,Greg C. Wooldridge,321,35
Marion,Governor,,REP,Greg C. Wooldridge,322,4
Marion,Governor,,REP,Greg C. Wooldridge,323,70
Marion,Governor,,REP,Greg C. Wooldridge,324,2
Marion,Governor,,REP,Greg C. Wooldridge,325,66
Marion,Governor,,REP,Greg C. Wooldridge,326,3
Marion,Governor,,REP,Greg C. Wooldridge,330,108
Marion,Governor,,REP,Greg C. Wooldridge,331,46
Marion,Governor,,REP,Greg C. Wooldridge,332,22
Marion,Governor,,REP,Greg C. Wooldridge,333,49
Marion,Governor,,REP,Greg C. Wooldridge,334,7
Marion,Governor,,REP,Greg C. Wooldridge,335,0
Marion,Governor,,REP,Greg C. Wooldridge,336,0
Marion,Governor,,REP,Greg C. Wooldridge,337,199
Marion,Governor,,REP,Greg C. Wooldridge,340,144
Marion,Governor,,REP,Greg C. Wooldridge,341,159
Marion,Governor,,REP,Greg C. Wooldridge,342,0
Marion,Governor,,REP,Greg C. Wooldridge,343,173
Marion,Governor,,REP,Greg C. Wooldridge,344,199
Marion,Governor,,REP,Greg C. Wooldridge,350,51
Marion,Governor,,REP,Greg C. Wooldridge,351,19
Marion,Governor,,REP,Greg C. Wooldridge,352,12
Marion,Governor,,REP,Greg C. Wooldridge,353,61
Marion,Governor,,REP,Greg C. Wooldridge,354,10
Marion,Governor,,REP,Greg C. Wooldridge,355,5
Marion,Governor,,REP,Greg C. Wooldridge,356,3
Marion,Governor,,REP,Greg C. Wooldridge,357,81
Marion,Governor,,REP,Greg C. Wooldridge,361,1
Marion,Governor,,REP,Greg C. Wooldridge,362,34
Marion,Governor,,REP,Greg C. Wooldridge,363,135
Marion,Governor,,REP,Greg C. Wooldridge,364,85
Marion,Governor,,REP,Greg C. Wooldridge,365,0
Marion,Governor,,REP,Greg C. Wooldridge,370,59
Marion,Governor,,REP,Greg C. Wooldridge,371,154
Marion,Governor,,REP,Greg C. Wooldridge,372,47
Marion,Governor,,REP,Greg C. Wooldridge,373,155
Marion,Governor,,REP,Greg C. Wooldridge,374,65
Marion,Governor,,REP,Greg C. Wooldridge,375,102
Marion,Governor,,REP,Greg C. Wooldridge,376,0
Marion,Governor,,REP,Greg C. Wooldridge,400,0
Marion,Governor,,REP,Greg C. Wooldridge,401,246
Marion,Governor,,REP,Greg C. Wooldridge,402,125
Marion,Governor,,REP,Greg C. Wooldridge,403,247
Marion,Governor,,REP,Greg C. Wooldridge,404,157
Marion,Governor,,REP,Greg C. Wooldridge,405,117
Marion,Governor,,REP,Greg C. Wooldridge,406,183
Marion,Governor,,REP,Greg C. Wooldridge,407,167
Marion,Governor,,REP,Greg C. Wooldridge,408,0
Marion,Governor,,REP,Greg C. Wooldridge,505,7
Marion,Governor,,REP,Greg C. Wooldridge,515,23
Marion,Governor,,REP,Greg C. Wooldridge,525,49
Marion,Governor,,REP,Greg C. Wooldridge,535,50
Marion,Governor,,REP,Greg C. Wooldridge,545,18
Marion,Governor,,REP,Greg C. Wooldridge,555,100
Marion,Governor,,REP,Greg C. Wooldridge,577,26
Marion,Governor,,REP,Greg C. Wooldridge,578,2
Marion,Governor,,REP,Greg C. Wooldridge,579,25
Marion,Governor,,REP,Greg C. Wooldridge,580,73
Marion,Governor,,REP,Greg C. Wooldridge,581,132
Marion,Governor,,REP,Greg C. Wooldridge,582,39
Marion,Governor,,REP,Greg C. Wooldridge,583,78
Marion,Governor,,REP,Greg C. Wooldridge,584,0
Marion,Governor,,REP,Greg C. Wooldridge,586,52
Marion,Governor,,REP,Greg C. Wooldridge,587,18
Marion,Governor,,REP,Greg C. Wooldridge,588,3
Marion,Governor,,REP,Greg C. Wooldridge,589,6
Marion,Governor,,REP,Greg C. Wooldridge,590,54
Marion,Governor,,REP,Greg C. Wooldridge,615,17
Marion,Governor,,REP,Greg C. Wooldridge,625,101
Marion,Governor,,REP,Greg C. Wooldridge,635,180
Marion,Governor,,REP,Greg C. Wooldridge,645,110
Marion,Governor,,REP,Greg C. Wooldridge,655,247
Marion,Governor,,REP,Greg C. Wooldridge,674,98
Marion,Governor,,REP,Greg C. Wooldridge,676,103
Marion,Governor,,REP,Greg C. Wooldridge,677,32
Marion,Governor,,REP,Greg C. Wooldridge,678,91
Marion,Governor,,REP,Greg C. Wooldridge,679,92
Marion,Governor,,REP,Greg C. Wooldridge,680,36
Marion,Governor,,REP,Greg C. Wooldridge,681,94
Marion,Governor,,REP,Greg C. Wooldridge,682,198
Marion,Governor,,REP,Greg C. Wooldridge,683,9
Marion,Governor,,REP,Greg C. Wooldridge,684,48
