county,precinct,office,district,candidate,votes
clackamas,510,Attorney General,,Under Votes,94
clackamas,511,Attorney General,,Chris Henry,29
clackamas,511,Attorney General,,James L. Buchal,980
clackamas,511,Attorney General,,James E. Leuenberger,45
clackamas,511,Attorney General,,Ellen Rosenblum,870
clackamas,511,Attorney General,,Write-ins,7
clackamas,511,Attorney General,,Over Votes,1
clackamas,511,Attorney General,,Under Votes,157
clackamas,512,Attorney General,,Chris Henry,21
clackamas,512,Attorney General,,James L. Buchal,420
clackamas,512,Attorney General,,James E. Leuenberger,24
clackamas,512,Attorney General,,Ellen Rosenblum,599
clackamas,512,Attorney General,,Write-ins,0
clackamas,512,Attorney General,,Over Votes,0
clackamas,512,Attorney General,,Under Votes,104
clackamas,513,Attorney General,,Chris Henry,22
clackamas,513,Attorney General,,James L. Buchal,847
clackamas,513,Attorney General,,James E. Leuenberger,44
clackamas,513,Attorney General,,Ellen Rosenblum,806
clackamas,513,Attorney General,,Write-ins,5
clackamas,513,Attorney General,,Over Votes,1
clackamas,513,Attorney General,,Under Votes,141
clackamas,514,Attorney General,,Chris Henry,24
clackamas,514,Attorney General,,James L. Buchal,1514
clackamas,514,Attorney General,,James E. Leuenberger,72
clackamas,514,Attorney General,,Ellen Rosenblum,1291
clackamas,514,Attorney General,,Write-ins,5
clackamas,514,Attorney General,,Over Votes,0
clackamas,514,Attorney General,,Under Votes,288
clackamas,515,Attorney General,,Chris Henry,9
clackamas,515,Attorney General,,James L. Buchal,357
clackamas,515,Attorney General,,James E. Leuenberger,26
clackamas,515,Attorney General,,Ellen Rosenblum,426
clackamas,515,Attorney General,,Write-ins,3
clackamas,515,Attorney General,,Over Votes,0
clackamas,515,Attorney General,,Under Votes,72
clackamas,516,Attorney General,,Chris Henry,11
clackamas,516,Attorney General,,James L. Buchal,378
clackamas,516,Attorney General,,James E. Leuenberger,21
clackamas,516,Attorney General,,Ellen Rosenblum,330
clackamas,516,Attorney General,,Write-ins,0
clackamas,516,Attorney General,,Over Votes,1
clackamas,516,Attorney General,,Under Votes,60
clackamas,517,Attorney General,,Chris Henry,19
clackamas,517,Attorney General,,James L. Buchal,812
clackamas,517,Attorney General,,James E. Leuenberger,46
clackamas,517,Attorney General,,Ellen Rosenblum,747
clackamas,517,Attorney General,,Write-ins,1
clackamas,517,Attorney General,,Over Votes,1
clackamas,517,Attorney General,,Under Votes,153
clackamas,518,Attorney General,,Chris Henry,18
clackamas,518,Attorney General,,James L. Buchal,794
clackamas,518,Attorney General,,James E. Leuenberger,42
clackamas,518,Attorney General,,Ellen Rosenblum,699
clackamas,518,Attorney General,,Write-ins,0
clackamas,518,Attorney General,,Over Votes,0
clackamas,518,Attorney General,,Under Votes,157
clackamas,519,Attorney General,,Chris Henry,10
clackamas,519,Attorney General,,James L. Buchal,331
clackamas,519,Attorney General,,James E. Leuenberger,7
clackamas,519,Attorney General,,Ellen Rosenblum,271
clackamas,519,Attorney General,,Write-ins,0
clackamas,519,Attorney General,,Over Votes,0
clackamas,519,Attorney General,,Under Votes,75
clackamas,520,Attorney General,,Chris Henry,3
clackamas,520,Attorney General,,James L. Buchal,159
clackamas,520,Attorney General,,James E. Leuenberger,4
clackamas,520,Attorney General,,Ellen Rosenblum,157
clackamas,520,Attorney General,,Write-ins,0
clackamas,520,Attorney General,,Over Votes,0
clackamas,520,Attorney General,,Under Votes,35
clackamas,111,State Senate,9,Steven Frank,930
clackamas,111,State Senate,9,Fred Girod,1646
clackamas,111,State Senate,9,Write-ins,5
clackamas,111,State Senate,9,Over Votes,0
clackamas,111,State Senate,9,Under Votes,317
clackamas,330,State Senate,9,Steven Frank,733
clackamas,330,State Senate,9,Fred Girod,1532
clackamas,330,State Senate,9,Write-ins,7
clackamas,330,State Senate,9,Over Votes,0
clackamas,330,State Senate,9,Under Votes,283
clackamas,332,State Senate,9,Steven Frank,65
clackamas,332,State Senate,9,Fred Girod,149
clackamas,332,State Senate,9,Write-ins,0
clackamas,332,State Senate,9,Over Votes,0
clackamas,332,State Senate,9,Under Votes,25
clackamas,350,State Senate,9,Steven Frank,496
clackamas,350,State Senate,9,Fred Girod,833
clackamas,350,State Senate,9,Write-ins,0
clackamas,350,State Senate,9,Over Votes,1
clackamas,350,State Senate,9,Under Votes,171
clackamas,351,State Senate,9,Steven Frank,813
clackamas,351,State Senate,9,Fred Girod,1580
clackamas,351,State Senate,9,Write-ins,3
clackamas,351,State Senate,9,Over Votes,0
clackamas,351,State Senate,9,Under Votes,307
clackamas,352,State Senate,9,Steven Frank,437
clackamas,352,State Senate,9,Fred Girod,1094
clackamas,352,State Senate,9,Write-ins,2
clackamas,352,State Senate,9,Over Votes,0
clackamas,352,State Senate,9,Under Votes,154
clackamas,361,State Senate,9,Steven Frank,33
clackamas,361,State Senate,9,Fred Girod,21
clackamas,361,State Senate,9,Write-ins,0
clackamas,361,State Senate,9,Over Votes,0
clackamas,361,State Senate,9,Under Votes,8
clackamas,363,State Senate,9,Steven Frank,188
clackamas,363,State Senate,9,Fred Girod,214
clackamas,363,State Senate,9,Write-ins,1
clackamas,363,State Senate,9,Over Votes,0
clackamas,363,State Senate,9,Under Votes,46
clackamas,282,State Senate,18,Ginny Burdick,190
clackamas,282,State Senate,18,Suzanne Gallagher,178
clackamas,282,State Senate,18,Write-ins,1
clackamas,282,State Senate,18,Over Votes,0
clackamas,282,State Senate,18,Under Votes,45
clackamas,051,State Senate,21,Cliff Hutchison,488
clackamas,051,State Senate,21,Diane Rosenbaum,1433
clackamas,051,State Senate,21,Write-ins,6
clackamas,051,State Senate,21,Over Votes,1
clackamas,051,State Senate,21,Under Votes,247
clackamas,052,State Senate,21,Cliff Hutchison,526
clackamas,052,State Senate,21,Diane Rosenbaum,1417
clackamas,052,State Senate,21,Write-ins,3
clackamas,052,State Senate,21,Over Votes,0
clackamas,052,State Senate,21,Under Votes,236
clackamas,053,State Senate,21,Cliff Hutchison,483
clackamas,053,State Senate,21,Diane Rosenbaum,1084
clackamas,053,State Senate,21,Write-ins,1
clackamas,053,State Senate,21,Over Votes,0
clackamas,053,State Senate,21,Under Votes,196
clackamas,054,State Senate,21,Cliff Hutchison,518
clackamas,054,State Senate,21,Diane Rosenbaum,1139
clackamas,054,State Senate,21,Write-ins,3
clackamas,054,State Senate,21,Over Votes,0
clackamas,054,State Senate,21,Under Votes,232
clackamas,055,State Senate,21,Cliff Hutchison,616
clackamas,055,State Senate,21,Diane Rosenbaum,1223
clackamas,055,State Senate,21,Write-ins,5
clackamas,055,State Senate,21,Over Votes,0
clackamas,055,State Senate,21,Under Votes,243
clackamas,071,State Senate,21,Cliff Hutchison,40
clackamas,071,State Senate,21,Diane Rosenbaum,90
clackamas,071,State Senate,21,Write-ins,0
clackamas,071,State Senate,21,Over Votes,0
clackamas,071,State Senate,21,Under Votes,17
clackamas,072,State Senate,21,Cliff Hutchison,19
clackamas,072,State Senate,21,Diane Rosenbaum,64
clackamas,072,State Senate,21,Write-ins,0
clackamas,072,State Senate,21,Over Votes,0
clackamas,072,State Senate,21,Under Votes,13
clackamas,419,State Senate,21,Cliff Hutchison,218
clackamas,419,State Senate,21,Diane Rosenbaum,358
clackamas,419,State Senate,21,Write-ins,3
clackamas,419,State Senate,21,Over Votes,0
clackamas,419,State Senate,21,Under Votes,91
clackamas,420,State Senate,21,Cliff Hutchison,137
clackamas,420,State Senate,21,Diane Rosenbaum,319
clackamas,420,State Senate,21,Write-ins,2
clackamas,420,State Senate,21,Over Votes,0
clackamas,420,State Senate,21,Under Votes,60
clackamas,500,State Senate,21,Cliff Hutchison,943
clackamas,500,State Senate,21,Diane Rosenbaum,1601
clackamas,500,State Senate,21,Write-ins,5
clackamas,500,State Senate,21,Over Votes,2
clackamas,500,State Senate,21,Under Votes,318
clackamas,501,State Senate,21,Cliff Hutchison,633
clackamas,501,State Senate,21,Diane Rosenbaum,1534
clackamas,501,State Senate,21,Write-ins,3
clackamas,501,State Senate,21,Over Votes,1
clackamas,501,State Senate,21,Under Votes,270
clackamas,502,State Senate,21,Cliff Hutchison,891
clackamas,502,State Senate,21,Diane Rosenbaum,1860
clackamas,502,State Senate,21,Write-ins,7
clackamas,502,State Senate,21,Over Votes,0
clackamas,502,State Senate,21,Under Votes,354
clackamas,111,State House,18,Vic Gilliam,2163
clackamas,111,State House,18,Write-ins,68
clackamas,111,State House,18,Over Votes,0
clackamas,111,State House,18,Under Votes,667
clackamas,330,State House,18,Vic Gilliam,1774
clackamas,330,State House,18,Write-ins,78
clackamas,330,State House,18,Over Votes,0
clackamas,330,State House,18,Under Votes,703
clackamas,332,State House,18,Vic Gilliam,162
clackamas,332,State House,18,Write-ins,7
clackamas,332,State House,18,Over Votes,0
clackamas,332,State House,18,Under Votes,70
clackamas,350,State House,18,Vic Gilliam,1012
clackamas,350,State House,18,Write-ins,46
clackamas,350,State House,18,Over Votes,0
clackamas,350,State House,18,Under Votes,443
clackamas,351,State House,18,Vic Gilliam,1887
clackamas,351,State House,18,Write-ins,57
clackamas,351,State House,18,Over Votes,0
clackamas,351,State House,18,Under Votes,759
clackamas,352,State House,18,Vic Gilliam,1239
clackamas,352,State House,18,Write-ins,29
clackamas,352,State House,18,Over Votes,1
clackamas,352,State House,18,Under Votes,418
clackamas,361,State House,18,Vic Gilliam,38
clackamas,361,State House,18,Write-ins,0
clackamas,361,State House,18,Over Votes,0
clackamas,361,State House,18,Under Votes,24
clackamas,363,State House,18,Vic Gilliam,287
clackamas,363,State House,18,Write-ins,8
clackamas,363,State House,18,Over Votes,0
clackamas,363,State House,18,Under Votes,154
clackamas,201,State House,26,Wynne Wakkila,1071
clackamas,201,State House,26,John Davis,1331
clackamas,201,State House,26,Write-ins,1
clackamas,201,State House,26,Over Votes,1
clackamas,201,State House,26,Under Votes,286
clackamas,202,State House,26,Wynne Wakkila,1531
clackamas,202,State House,26,John Davis,1809
clackamas,202,State House,26,Write-ins,6
clackamas,202,State House,26,Over Votes,1
clackamas,202,State House,26,Under Votes,468
clackamas,323,State House,26,Wynne Wakkila,460
clackamas,323,State House,26,John Davis,734
clackamas,323,State House,26,Write-ins,2
clackamas,323,State House,26,Over Votes,0
clackamas,323,State House,26,Under Votes,163
clackamas,282,State House,35,Margaret Doherty,191
clackamas,282,State House,35,John Goodhouse,185
clackamas,282,State House,35,Write-ins,0
clackamas,282,State House,35,Over Votes,0
clackamas,282,State House,35,Under Votes,38
clackamas,130,State House,37,Julie Parrish,1203
clackamas,130,State House,37,Carl Hosticka,928
clackamas,130,State House,37,Meredith Love Taggart,53
clackamas,130,State House,37,Write-ins,2
clackamas,130,State House,37,Over Votes,0
clackamas,130,State House,37,Under Votes,203
clackamas,131,State House,37,Julie Parrish,1155
clackamas,131,State House,37,Carl Hosticka,1048
clackamas,131,State House,37,Meredith Love Taggart,45
clackamas,131,State House,37,Write-ins,0
clackamas,131,State House,37,Over Votes,2
clackamas,131,State House,37,Under Votes,200
clackamas,132,State House,37,Julie Parrish,906
clackamas,132,State House,37,Carl Hosticka,890
clackamas,132,State House,37,Meredith Love Taggart,43
clackamas,132,State House,37,Write-ins,4
clackamas,132,State House,37,Over Votes,0
clackamas,132,State House,37,Under Votes,163
clackamas,133,State House,37,Julie Parrish,1447
clackamas,133,State House,37,Carl Hosticka,1468
clackamas,133,State House,37,Meredith Love Taggart,72
clackamas,133,State House,37,Write-ins,0
clackamas,133,State House,37,Over Votes,2
clackamas,133,State House,37,Under Votes,259
clackamas,134,State House,37,Julie Parrish,908
clackamas,134,State House,37,Carl Hosticka,1094
clackamas,134,State House,37,Meredith Love Taggart,37
clackamas,134,State House,37,Write-ins,2
clackamas,134,State House,37,Over Votes,0
clackamas,134,State House,37,Under Votes,144
clackamas,135,State House,37,Julie Parrish,1052
clackamas,135,State House,37,Carl Hosticka,1103
clackamas,135,State House,37,Meredith Love Taggart,37
clackamas,135,State House,37,Write-ins,2
clackamas,135,State House,37,Over Votes,3
clackamas,135,State House,37,Under Votes,198
clackamas,154,State House,37,Julie Parrish,312
clackamas,154,State House,37,Carl Hosticka,264
clackamas,154,State House,37,Meredith Love Taggart,2
clackamas,154,State House,37,Write-ins,0
clackamas,154,State House,37,Over Votes,0
clackamas,154,State House,37,Under Votes,80
clackamas,160,State House,37,Julie Parrish,191
clackamas,160,State House,37,Carl Hosticka,136
clackamas,160,State House,37,Meredith Love Taggart,11
clackamas,160,State House,37,Write-ins,1
clackamas,160,State House,37,Over Votes,0
clackamas,160,State House,37,Under Votes,38
clackamas,252,State House,37,Julie Parrish,887
clackamas,252,State House,37,Carl Hosticka,634
clackamas,252,State House,37,Meredith Love Taggart,22
clackamas,252,State House,37,Write-ins,2
clackamas,252,State House,37,Over Votes,0
clackamas,252,State House,37,Under Votes,130
clackamas,281,State House,37,Julie Parrish,487
clackamas,281,State House,37,Carl Hosticka,721
clackamas,281,State House,37,Meredith Love Taggart,22
clackamas,281,State House,37,Write-ins,3
clackamas,281,State House,37,Over Votes,1
clackamas,281,State House,37,Under Votes,129
clackamas,320,State House,37,Julie Parrish,577
clackamas,320,State House,37,Carl Hosticka,421
clackamas,320,State House,37,Meredith Love Taggart,19
clackamas,320,State House,37,Write-ins,0
clackamas,320,State House,37,Over Votes,0
clackamas,320,State House,37,Under Votes,94
clackamas,321,State House,37,Julie Parrish,897
clackamas,321,State House,37,Carl Hosticka,457
clackamas,321,State House,37,Meredith Love Taggart,22
clackamas,321,State House,37,Write-ins,1
clackamas,321,State House,37,Over Votes,0
clackamas,321,State House,37,Under Votes,125
clackamas,322,State House,37,Julie Parrish,611
clackamas,322,State House,37,Carl Hosticka,360
clackamas,322,State House,37,Meredith Love Taggart,19
clackamas,322,State House,37,Write-ins,1
clackamas,322,State House,37,Over Votes,0
clackamas,322,State House,37,Under Votes,81
clackamas,070,State House,38,Tom Maginnis,3
clackamas,070,State House,38,Chris Garrett,1
clackamas,070,State House,38,Write-ins,0
clackamas,070,State House,38,Over Votes,0
clackamas,070,State House,38,Under Votes,1
clackamas,151,State House,38,Tom Maginnis,782
clackamas,151,State House,38,Chris Garrett,1306
clackamas,151,State House,38,Write-ins,3
clackamas,151,State House,38,Over Votes,0
clackamas,151,State House,38,Under Votes,272
clackamas,152,State House,38,Tom Maginnis,859
clackamas,152,State House,38,Chris Garrett,1455
clackamas,152,State House,38,Write-ins,7
clackamas,152,State House,38,Over Votes,0
clackamas,152,State House,38,Under Votes,305
clackamas,153,State House,38,Tom Maginnis,813
clackamas,153,State House,38,Chris Garrett,1234
clackamas,153,State House,38,Write-ins,4
clackamas,153,State House,38,Over Votes,1
clackamas,153,State House,38,Under Votes,322
clackamas,155,State House,38,Tom Maginnis,1002
clackamas,155,State House,38,Chris Garrett,1445
clackamas,155,State House,38,Write-ins,7
clackamas,155,State House,38,Over Votes,0
clackamas,155,State House,38,Under Votes,339
clackamas,156,State House,38,Tom Maginnis,1124
clackamas,156,State House,38,Chris Garrett,1461
clackamas,156,State House,38,Write-ins,1
clackamas,156,State House,38,Over Votes,0
clackamas,156,State House,38,Under Votes,385
clackamas,157,State House,38,Tom Maginnis,866
clackamas,157,State House,38,Chris Garrett,1131
clackamas,157,State House,38,Write-ins,2
clackamas,157,State House,38,Over Votes,1
clackamas,157,State House,38,Under Votes,238
clackamas,158,State House,38,Tom Maginnis,633
clackamas,158,State House,38,Chris Garrett,883
clackamas,158,State House,38,Write-ins,3
clackamas,158,State House,38,Over Votes,0
clackamas,158,State House,38,Under Votes,190
clackamas,159,State House,38,Tom Maginnis,1030
clackamas,159,State House,38,Chris Garrett,1817
clackamas,159,State House,38,Write-ins,3
clackamas,159,State House,38,Over Votes,0
clackamas,159,State House,38,Under Votes,412
clackamas,251,State House,38,Tom Maginnis,1
clackamas,251,State House,38,Chris Garrett,1
clackamas,251,State House,38,Write-ins,0
