county,candidate,party,office,district,precinct,votes
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,5003,56
Multnomah,James E Leuenberger,CON,U.S. Senate,,5003,37
Multnomah,Monica Wehby,REP,U.S. Senate,,5003,880
Multnomah,Write-ins,,U.S. Senate,,5003,14
Multnomah,Over Votes,,U.S. Senate,,5003,1
Multnomah,Under Votes,,U.S. Senate,,5003,134
Multnomah,Mike Montchalin,LBT,U.S. Senate,,5004,47
Multnomah,Jeff Merkley,DEM,U.S. Senate,,5004,1121
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,5004,30
Multnomah,James E Leuenberger,CON,U.S. Senate,,5004,31
Multnomah,Monica Wehby,REP,U.S. Senate,,5004,984
Multnomah,Write-ins,,U.S. Senate,,5004,9
Multnomah,Over Votes,,U.S. Senate,,5004,0
Multnomah,Under Votes,,U.S. Senate,,5004,111
Multnomah,Mike Montchalin,LBT,U.S. Senate,,5005,52
Multnomah,Jeff Merkley,DEM,U.S. Senate,,5005,773
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,5005,47
Multnomah,James E Leuenberger,CON,U.S. Senate,,5005,36
Multnomah,Monica Wehby,REP,U.S. Senate,,5005,448
Multnomah,Write-ins,,U.S. Senate,,5005,9
Multnomah,Over Votes,,U.S. Senate,,5005,1
Multnomah,Under Votes,,U.S. Senate,,5005,93
Multnomah,Mike Montchalin,LBT,U.S. Senate,,5006,86
Multnomah,Jeff Merkley,DEM,U.S. Senate,,5006,1072
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,5006,44
Multnomah,James E Leuenberger,CON,U.S. Senate,,5006,46
Multnomah,Monica Wehby,REP,U.S. Senate,,5006,924
Multnomah,Write-ins,,U.S. Senate,,5006,13
Multnomah,Over Votes,,U.S. Senate,,5006,0
Multnomah,Under Votes,,U.S. Senate,,5006,156
Multnomah,Mike Montchalin,LBT,U.S. Senate,,5007,85
Multnomah,Jeff Merkley,DEM,U.S. Senate,,5007,1216
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,5007,51
Multnomah,James E Leuenberger,CON,U.S. Senate,,5007,45
Multnomah,Monica Wehby,REP,U.S. Senate,,5007,811
Multnomah,Write-ins,,U.S. Senate,,5007,22
Multnomah,Over Votes,,U.S. Senate,,5007,1
Multnomah,Under Votes,,U.S. Senate,,5007,130
Multnomah,Mike Montchalin,LBT,U.S. Senate,,5008,70
Multnomah,Jeff Merkley,DEM,U.S. Senate,,5008,1192
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,5008,30
Multnomah,James E Leuenberger,CON,U.S. Senate,,5008,32
Multnomah,Monica Wehby,REP,U.S. Senate,,5008,940
Multnomah,Write-ins,,U.S. Senate,,5008,17
Multnomah,Over Votes,,U.S. Senate,,5008,0
Multnomah,Under Votes,,U.S. Senate,,5008,123
Multnomah,Mike Montchalin,LBT,U.S. Senate,,5009,20
Multnomah,Jeff Merkley,DEM,U.S. Senate,,5009,331
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,5009,8
Multnomah,James E Leuenberger,CON,U.S. Senate,,5009,16
Multnomah,Monica Wehby,REP,U.S. Senate,,5009,166
Multnomah,Write-ins,,U.S. Senate,,5009,8
Multnomah,Over Votes,,U.S. Senate,,5009,1
Multnomah,Under Votes,,U.S. Senate,,5009,24
Multnomah,Mike Montchalin,LBT,U.S. Senate,,5101,13
Multnomah,Jeff Merkley,DEM,U.S. Senate,,5101,297
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,5101,20
Multnomah,James E Leuenberger,CON,U.S. Senate,,5101,12
Multnomah,Monica Wehby,REP,U.S. Senate,,5101,115
Multnomah,Write-ins,,U.S. Senate,,5101,4
Multnomah,Over Votes,,U.S. Senate,,5101,0
Multnomah,Under Votes,,U.S. Senate,,5101,19
Multnomah,Mike Montchalin,LBT,U.S. Senate,,5102,102
Multnomah,Jeff Merkley,DEM,U.S. Senate,,5102,1623
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,5102,72
Multnomah,James E Leuenberger,CON,U.S. Senate,,5102,47
Multnomah,Monica Wehby,REP,U.S. Senate,,5102,754
Multnomah,Write-ins,,U.S. Senate,,5102,18
Multnomah,Over Votes,,U.S. Senate,,5102,1
Multnomah,Under Votes,,U.S. Senate,,5102,126
Multnomah,Mike Montchalin,LBT,U.S. Senate,,5103,45
Multnomah,Jeff Merkley,DEM,U.S. Senate,,5103,840
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,5103,36
Multnomah,James E Leuenberger,CON,U.S. Senate,,5103,19
Multnomah,Monica Wehby,REP,U.S. Senate,,5103,479
Multnomah,Write-ins,,U.S. Senate,,5103,8
Multnomah,Over Votes,,U.S. Senate,,5103,0
Multnomah,Under Votes,,U.S. Senate,,5103,49
Multnomah,Mike Montchalin,LBT,U.S. Senate,,5104,54
Multnomah,Jeff Merkley,DEM,U.S. Senate,,5104,1290
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,5104,41
Multnomah,James E Leuenberger,CON,U.S. Senate,,5104,43
Multnomah,Monica Wehby,REP,U.S. Senate,,5104,761
Multnomah,Write-ins,,U.S. Senate,,5104,8
Multnomah,Over Votes,,U.S. Senate,,5104,0
Multnomah,Under Votes,,U.S. Senate,,5104,135
Multnomah,Mike Montchalin,LBT,U.S. Senate,,5105,8
Multnomah,Jeff Merkley,DEM,U.S. Senate,,5105,95
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,5105,6
Multnomah,James E Leuenberger,CON,U.S. Senate,,5105,7
Multnomah,Monica Wehby,REP,U.S. Senate,,5105,141
Multnomah,Write-ins,,U.S. Senate,,5105,0
Multnomah,Over Votes,,U.S. Senate,,5105,0
Multnomah,Under Votes,,U.S. Senate,,5105,16
Multnomah,Mike Montchalin,LBT,U.S. Senate,,5106,31
Multnomah,Jeff Merkley,DEM,U.S. Senate,,5106,601
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,5106,25
Multnomah,James E Leuenberger,CON,U.S. Senate,,5106,27
Multnomah,Monica Wehby,REP,U.S. Senate,,5106,322
Multnomah,Write-ins,,U.S. Senate,,5106,7
Multnomah,Over Votes,,U.S. Senate,,5106,0
Multnomah,Under Votes,,U.S. Senate,,5106,67
Multnomah,Mike Montchalin,LBT,U.S. Senate,,5107,7
Multnomah,Jeff Merkley,DEM,U.S. Senate,,5107,187
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,5107,6
Multnomah,James E Leuenberger,CON,U.S. Senate,,5107,6
Multnomah,Monica Wehby,REP,U.S. Senate,,5107,218
Multnomah,Write-ins,,U.S. Senate,,5107,3
Multnomah,Over Votes,,U.S. Senate,,5107,0
Multnomah,Under Votes,,U.S. Senate,,5107,17
Multnomah,Mike Montchalin,LBT,U.S. Senate,,5202,56
Multnomah,Jeff Merkley,DEM,U.S. Senate,,5202,985
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,5202,34
Multnomah,James E Leuenberger,CON,U.S. Senate,,5202,31
Multnomah,Monica Wehby,REP,U.S. Senate,,5202,853
Multnomah,Write-ins,,U.S. Senate,,5202,11
Multnomah,Over Votes,,U.S. Senate,,5202,1
Multnomah,Under Votes,,U.S. Senate,,5202,102
Multnomah,Mike Montchalin,LBT,U.S. Senate,,5203,32
Multnomah,Jeff Merkley,DEM,U.S. Senate,,5203,556
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,5203,23
Multnomah,James E Leuenberger,CON,U.S. Senate,,5203,26
Multnomah,Monica Wehby,REP,U.S. Senate,,5203,702
Multnomah,Write-ins,,U.S. Senate,,5203,9
Multnomah,Over Votes,,U.S. Senate,,5203,1
Multnomah,Under Votes,,U.S. Senate,,5203,52
Multnomah,Mike Montchalin,LBT,U.S. Senate,,5204,83
Multnomah,Jeff Merkley,DEM,U.S. Senate,,5204,920
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,5204,28
Multnomah,James E Leuenberger,CON,U.S. Senate,,5204,41
Multnomah,Monica Wehby,REP,U.S. Senate,,5204,874
Multnomah,Write-ins,,U.S. Senate,,5204,5
Multnomah,Over Votes,,U.S. Senate,,5204,0
Multnomah,Under Votes,,U.S. Senate,,5204,115
